,Test Image,Target Image,Distance,Verified?
1426,Javed Sheikh_img_0.jpg,Javed Sheikh/22.javed-sheikh-on-his-lost-role-in-veere-di-wedding-1-640x384.jpg,0.5021287945251539,0
1427,Javed Sheikh_img_0.jpg,Javed Sheikh/00000003 (2).jpg,0.5094481042456894,0
1428,Javed Sheikh_img_0.jpg,Javed Sheikh/21.Javed-1-640x416.jpg,0.5437333260588414,0
1429,Javed Sheikh_img_0.jpg,Javed Sheikh/19.285827_8945865_magazine.jpg,0.4639725314828811,1
1430,Javed Sheikh_img_0.jpg,Javed Sheikh/88.Javed-Sheikh-3.jpg,0.6673241891594878,0
1431,Javed Sheikh_img_0.jpg,Javed Sheikh/19.bc71417e68f8dbd66dac2ecbf0a80b61.jpg,0.5089820867466355,0
1432,Javed Sheikh_img_0.jpg,Javed Sheikh/00000008.jpg,0.5632213776926125,0
1433,Javed Sheikh_img_0.jpg,Javed Sheikh/17.976940-image-1445439189.jpg,0.5362955387433896,0
1434,Javed Sheikh_img_0.jpg,Javed Sheikh/00000024.jpg,0.5224414213569653,0
1435,Javed Sheikh_img_0.jpg,Javed Sheikh/00000016 (4).jpg,0.5374443260054294,0
1436,Javed Sheikh_img_0.jpg,Javed Sheikh/1.220px-Javed_Sheikh_and_Amrita_Rao_at_Premiere_Of_My_Name_Is_Anthony_Gonsalves__28cropped_29.jpg,0.7982257283477847,0
1437,Javed Sheikh_img_0.jpg,Javed Sheikh/00000012 (2).jpg,0.5203550077240175,0
1438,Javed Sheikh_img_0.jpg,Javed Sheikh/13.javed1.jpg,0.7825795485444115,0
1439,Javed Sheikh_img_0.jpg,Javed Sheikh/00000017 (6).jpg,0.8263884254032886,0
840,Jahangir Khan_img_4.jpg,Jahangir Khan/2.jehangir_memo68_cover-e1486478960880.jpg,0.6167594342387595,0
842,Jahangir Khan_img_4.jpg,Jahangir Khan/11.1218273-image-1478060902.jpg,0.4492607410534547,1
843,Jahangir Khan_img_4.jpg,Jahangir Khan/48.193745_9598742_updates.jpg,0.4257368686054618,1
844,Jahangir Khan_img_4.jpg,Jahangir Khan/24.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,2.220446049250313e-16,1
847,Jahangir Khan_img_4.jpg,Jahangir Khan/10.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,2.220446049250313e-16,1
848,Jahangir Khan_img_4.jpg,Jahangir Khan/20.greatest-ever-squash-player-jehangir-khan-reveals-his-favourite-cricket-players-a-little-surprise-1561818486-5947.jpg,0.3820005774494967,1
849,Jahangir Khan_img_4.jpg,Jahangir Khan/28.hqdefault-1.jpg,0.8107954615599264,0
850,Jahangir Khan_img_4.jpg,Jahangir Khan/9.220px-Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4480976535770653,1
851,Jahangir Khan_img_4.jpg,Jahangir Khan/6.220px-Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4480976535770653,1
852,Jahangir Khan_img_4.jpg,Jahangir Khan/6.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4640488065533289,1
854,Jahangir Khan_img_4.jpg,Jahangir Khan/38.tumblr_inline_p5qrhvlIs31rk546t_540.jpg,0.5659076578602948,0
855,Jahangir Khan_img_4.jpg,Jahangir Khan/4.jahangir-khan.jpg,0.3148957831120261,1
856,Jahangir Khan_img_4.jpg,Jahangir Khan/19.squash-jahangir-khan-unveils-pakistan-rescue-mission-1431889102-8792.jpg,0.404184875619774,1
857,Jahangir Khan_img_4.jpg,Jahangir Khan/12.Jahangeer-khan.jpg,0.4381269988055646,1
858,Jahangir Khan_img_4.jpg,Jahangir Khan/31.JahangirKhanFull-1000x1000-600x600.jpg,0.9385946235858812,0
859,Jahangir Khan_img_4.jpg,Jahangir Khan/41.khan-3.jpg,0.6501555200541771,0
860,Jahangir Khan_img_4.jpg,Jahangir Khan/29.CTgdVz_UAAA8lY3.jpg,0.6348260462162632,0
861,Jahangir Khan_img_4.jpg,Jahangir Khan/28.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,2.220446049250313e-16,1
862,Jahangir Khan_img_4.jpg,Jahangir Khan/16.hqdefault.jpg,0.9166567393026624,0
863,Jahangir Khan_img_4.jpg,Jahangir Khan/7.jahangir-khan-for-proposes-squash-improvement-plan-for-pakistan-1513927223-6054.jpg,0.39789163320408494,1
864,Jahangir Khan_img_4.jpg,Jahangir Khan/16.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4640488065533289,1
865,Jahangir Khan_img_4.jpg,Jahangir Khan/16.jehangir_memo68_cover-e1486478960880.jpg,0.6167594342387595,0
866,Jahangir Khan_img_4.jpg,Jahangir Khan/48.squash-jahangir-khan-unveils-pakistan-rescue-mission-1431889102-8792.jpg,0.404184875619774,1
867,Jahangir Khan_img_4.jpg,Jahangir Khan/15.Jahangir-Khan.jpg,0.4617538465997328,1
869,Jahangir Khan_img_4.jpg,Jahangir Khan/18._9768125.jpg,0.9538717962135485,0
870,Jahangir Khan_img_4.jpg,Jahangir Khan/6.pic_1507055926.jpg,0.3836006175087669,1
872,Jahangir Khan_img_4.jpg,Jahangir Khan/20.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4640488065533289,1
873,Jahangir Khan_img_4.jpg,Jahangir Khan/26.527f840ab341d.jpg,0.5273016993728383,0
875,Jahangir Khan_img_4.jpg,Jahangir Khan/44.jahangir-khan-squash-1843797.jpg,0.31915885241622044,1
876,Jahangir Khan_img_4.jpg,Jahangir Khan/24.JahangirKhanFull-1000x1000-600x600.jpg,0.9385946235858812,0
877,Jahangir Khan_img_4.jpg,Jahangir Khan/23._9768125.jpg,0.9538717962135485,0
878,Jahangir Khan_img_4.jpg,Jahangir Khan/42.3781303668_66dfa957d7.jpg,0.956223312732492,0
879,Jahangir Khan_img_4.jpg,Jahangir Khan/20.pic_1507055926.jpg,0.3836006175087669,1
840,Jahangir Khan_img_2.jpg,Jahangir Khan/2.jehangir_memo68_cover-e1486478960880.jpg,0.5651622003680238,0
842,Jahangir Khan_img_2.jpg,Jahangir Khan/11.1218273-image-1478060902.jpg,0.0,1
843,Jahangir Khan_img_2.jpg,Jahangir Khan/48.193745_9598742_updates.jpg,0.5239067951836346,0
844,Jahangir Khan_img_2.jpg,Jahangir Khan/24.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,0.4492607410534547,1
847,Jahangir Khan_img_2.jpg,Jahangir Khan/10.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,0.4492607410534547,1
848,Jahangir Khan_img_2.jpg,Jahangir Khan/20.greatest-ever-squash-player-jehangir-khan-reveals-his-favourite-cricket-players-a-little-surprise-1561818486-5947.jpg,0.48246006649908296,1
849,Jahangir Khan_img_2.jpg,Jahangir Khan/28.hqdefault-1.jpg,0.8268376129607999,0
850,Jahangir Khan_img_2.jpg,Jahangir Khan/9.220px-Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4351973045900247,1
851,Jahangir Khan_img_2.jpg,Jahangir Khan/6.220px-Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4351973045900247,1
852,Jahangir Khan_img_2.jpg,Jahangir Khan/6.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4647736541416628,1
854,Jahangir Khan_img_2.jpg,Jahangir Khan/38.tumblr_inline_p5qrhvlIs31rk546t_540.jpg,0.4000550771583949,1
855,Jahangir Khan_img_2.jpg,Jahangir Khan/4.jahangir-khan.jpg,0.16430005372202616,1
856,Jahangir Khan_img_2.jpg,Jahangir Khan/19.squash-jahangir-khan-unveils-pakistan-rescue-mission-1431889102-8792.jpg,0.3810002744606169,1
857,Jahangir Khan_img_2.jpg,Jahangir Khan/12.Jahangeer-khan.jpg,0.4187473719917263,1
858,Jahangir Khan_img_2.jpg,Jahangir Khan/31.JahangirKhanFull-1000x1000-600x600.jpg,0.9446005655484966,0
859,Jahangir Khan_img_2.jpg,Jahangir Khan/41.khan-3.jpg,0.4830968713587565,1
860,Jahangir Khan_img_2.jpg,Jahangir Khan/29.CTgdVz_UAAA8lY3.jpg,0.4290163335669756,1
861,Jahangir Khan_img_2.jpg,Jahangir Khan/28.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,0.4492607410534547,1
862,Jahangir Khan_img_2.jpg,Jahangir Khan/16.hqdefault.jpg,0.8095701915608394,0
863,Jahangir Khan_img_2.jpg,Jahangir Khan/7.jahangir-khan-for-proposes-squash-improvement-plan-for-pakistan-1513927223-6054.jpg,0.1911466966820694,1
864,Jahangir Khan_img_2.jpg,Jahangir Khan/16.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4647736541416628,1
865,Jahangir Khan_img_2.jpg,Jahangir Khan/16.jehangir_memo68_cover-e1486478960880.jpg,0.5651622003680238,0
866,Jahangir Khan_img_2.jpg,Jahangir Khan/48.squash-jahangir-khan-unveils-pakistan-rescue-mission-1431889102-8792.jpg,0.3810002744606169,1
867,Jahangir Khan_img_2.jpg,Jahangir Khan/15.Jahangir-Khan.jpg,0.4401299059014308,1
869,Jahangir Khan_img_2.jpg,Jahangir Khan/18._9768125.jpg,0.9771822825132016,0
870,Jahangir Khan_img_2.jpg,Jahangir Khan/6.pic_1507055926.jpg,0.4187617484878212,1
872,Jahangir Khan_img_2.jpg,Jahangir Khan/20.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.4647736541416628,1
873,Jahangir Khan_img_2.jpg,Jahangir Khan/26.527f840ab341d.jpg,0.3576814002559434,1
875,Jahangir Khan_img_2.jpg,Jahangir Khan/44.jahangir-khan-squash-1843797.jpg,0.17813763598972288,1
876,Jahangir Khan_img_2.jpg,Jahangir Khan/24.JahangirKhanFull-1000x1000-600x600.jpg,0.9446005655484966,0
877,Jahangir Khan_img_2.jpg,Jahangir Khan/23._9768125.jpg,0.9771822825132016,0
878,Jahangir Khan_img_2.jpg,Jahangir Khan/42.3781303668_66dfa957d7.jpg,0.9704802931160152,0
879,Jahangir Khan_img_2.jpg,Jahangir Khan/20.pic_1507055926.jpg,0.4187617484878212,1
840,Jahangir Khan_img_0.jpg,Jahangir Khan/2.jehangir_memo68_cover-e1486478960880.jpg,-2.220446049250313e-16,1
842,Jahangir Khan_img_0.jpg,Jahangir Khan/11.1218273-image-1478060902.jpg,0.5651622003680238,0
843,Jahangir Khan_img_0.jpg,Jahangir Khan/48.193745_9598742_updates.jpg,0.6469859970652037,0
844,Jahangir Khan_img_0.jpg,Jahangir Khan/24.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,0.6167594342387595,0
847,Jahangir Khan_img_0.jpg,Jahangir Khan/10.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,0.6167594342387595,0
848,Jahangir Khan_img_0.jpg,Jahangir Khan/20.greatest-ever-squash-player-jehangir-khan-reveals-his-favourite-cricket-players-a-little-surprise-1561818486-5947.jpg,0.6748250547075638,0
849,Jahangir Khan_img_0.jpg,Jahangir Khan/28.hqdefault-1.jpg,0.8755741697993629,0
850,Jahangir Khan_img_0.jpg,Jahangir Khan/9.220px-Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.5431877346731904,0
851,Jahangir Khan_img_0.jpg,Jahangir Khan/6.220px-Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.5431877346731904,0
852,Jahangir Khan_img_0.jpg,Jahangir Khan/6.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.5999625691584933,0
854,Jahangir Khan_img_0.jpg,Jahangir Khan/38.tumblr_inline_p5qrhvlIs31rk546t_540.jpg,0.29515247722213844,1
855,Jahangir Khan_img_0.jpg,Jahangir Khan/4.jahangir-khan.jpg,0.5762047230708431,0
856,Jahangir Khan_img_0.jpg,Jahangir Khan/19.squash-jahangir-khan-unveils-pakistan-rescue-mission-1431889102-8792.jpg,0.6590257398996933,0
857,Jahangir Khan_img_0.jpg,Jahangir Khan/12.Jahangeer-khan.jpg,0.7127934154439313,0
858,Jahangir Khan_img_0.jpg,Jahangir Khan/31.JahangirKhanFull-1000x1000-600x600.jpg,0.9392025088458352,0
859,Jahangir Khan_img_0.jpg,Jahangir Khan/41.khan-3.jpg,0.7895488863129216,0
860,Jahangir Khan_img_0.jpg,Jahangir Khan/29.CTgdVz_UAAA8lY3.jpg,0.9018276474927756,0
861,Jahangir Khan_img_0.jpg,Jahangir Khan/28.jahangir-khan-sportsman-of-the-millennium-1456332859-6100.jpg,0.6167594342387595,0
862,Jahangir Khan_img_0.jpg,Jahangir Khan/16.hqdefault.jpg,0.8751389592419827,0
863,Jahangir Khan_img_0.jpg,Jahangir Khan/7.jahangir-khan-for-proposes-squash-improvement-plan-for-pakistan-1513927223-6054.jpg,0.5952350947529899,0
864,Jahangir Khan_img_0.jpg,Jahangir Khan/16.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.5999625691584933,0
865,Jahangir Khan_img_0.jpg,Jahangir Khan/16.jehangir_memo68_cover-e1486478960880.jpg,-2.220446049250313e-16,1
866,Jahangir Khan_img_0.jpg,Jahangir Khan/48.squash-jahangir-khan-unveils-pakistan-rescue-mission-1431889102-8792.jpg,0.6590257398996933,0
867,Jahangir Khan_img_0.jpg,Jahangir Khan/15.Jahangir-Khan.jpg,0.6177155325169084,0
869,Jahangir Khan_img_0.jpg,Jahangir Khan/18._9768125.jpg,0.9492827917234368,0
870,Jahangir Khan_img_0.jpg,Jahangir Khan/6.pic_1507055926.jpg,0.6625810818268978,0
872,Jahangir Khan_img_0.jpg,Jahangir Khan/20.Jahangir_Khan_in_Karachi_by_Faizan_Munawar_Varya.jpg,0.5999625691584933,0
873,Jahangir Khan_img_0.jpg,Jahangir Khan/26.527f840ab341d.jpg,0.7524112855077232,0
875,Jahangir Khan_img_0.jpg,Jahangir Khan/44.jahangir-khan-squash-1843797.jpg,0.5773317464705701,0
876,Jahangir Khan_img_0.jpg,Jahangir Khan/24.JahangirKhanFull-1000x1000-600x600.jpg,0.9392025088458352,0
877,Jahangir Khan_img_0.jpg,Jahangir Khan/23._9768125.jpg,0.9492827917234368,0
878,Jahangir Khan_img_0.jpg,Jahangir Khan/42.3781303668_66dfa957d7.jpg,0.9630912835619394,0
879,Jahangir Khan_img_0.jpg,Jahangir Khan/20.pic_1507055926.jpg,0.6625810818268978,0
440,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/8.5c9df8873712c.jpg,0.3412166540544408,1
441,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/4.ijaz-shah-750x369.jpg,0.4107462889618985,1
442,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/5.ijaz-ahmed-shah-new-federal-minister-750x369.jpg,0.0,1
443,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/23.c13222ce89658e20639997187f153ec1.jpg,0.3498193604349339,1
444,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/7.234643_7058764_updates.jpg,0.07826674787151823,1
445,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/24.18297873361573614929.jpg,0.610856623361943,0
448,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/2.Ijaz-Shah-508x360.jpg,0.11929959960845148,1
449,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/4.5c9df8873712c.jpg,0.3412166540544408,1
450,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/7.d0c9560e7942de4467f99b287c7800b8_XL.jpg,0.06998813631029899,1
451,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/13.Ijaz-Ahmed-Shah.jpg,0.4358408619370943,1
452,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/21.20390601101568226197.jpg,0.3211012223871018,1
453,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/7.cB54P1DQ_400x400.jpg,0.056491175654155075,1
454,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/4.l_450671_062255_updates.jpg,0.11719644437000197,1
455,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/16.5ddc0d3453441.jpg,0.4764848721254698,1
456,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/10.0avlap1_pak-minister-ijaz-ahmed_625x300_12_September_19.jpg,0.062279677811854624,1
457,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/11.pic_1568902933.jpg,0.5616587388167387,0
458,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/9.Ijaz-Shah-750x369.jpg,0.5438274086133448,0
459,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/22.maxresdefault.jpg,0.20558454233856416,1
460,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/4.5ca42052019f4.jpg,0.3513073840890443,1
461,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/22.Brig_Ijaz_Ahmed_Shah.jpg,0.5949585595291957,0
462,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/2.Ijaz-Ahmed-Shah.jpg,0.08063053441726853,1
463,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/24.Ejaz-Shah-750x369-750x369.jpg,0.062496486925456285,1
464,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/3.ijaz-ahmed-750x369.jpg,0.0,1
465,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/17.cB54P1DQ_400x400.jpg,0.056491175654155075,1
466,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/2.ijaz-shah-750x369.jpg,0.4107462889618985,1
467,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/19.cB54P1DQ_400x400.jpg,0.056491175654155075,1
469,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/5.d0c9560e7942de4467f99b287c7800b8_XL.jpg,0.06998813631029899,1
470,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/17.1739321-1451080580.jpg,0.6377261508621391,0
471,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/5.5ca42052019f4.jpg,0.3513073840890443,1
472,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/18.1739321-1451080580.jpg,0.6377261508621391,0
473,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/16.pic_1568222122.jpg,0.5747731379312957,0
474,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/12.Ijaz-Ahmed-Shah.jpg,0.5941722191254409,0
475,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/3.Ijaz-Ahmed-Shah.jpg,0.08063053441726853,1
476,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/3.5ca42052019f4.jpg,0.3513073840890443,1
477,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/16.11219243511579487401.jpg,0.5046780119620553,0
478,Ijaz Ahmad shah_img_2.jpg,Ijaz Ahmad shah/8.234643_7058764_updates.jpg,0.07826674787151823,1
440,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/8.5c9df8873712c.jpg,1.1102230246251563e-16,1
441,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/4.ijaz-shah-750x369.jpg,0.5340315795385029,0
442,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/5.ijaz-ahmed-shah-new-federal-minister-750x369.jpg,0.3412166540544408,1
443,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/23.c13222ce89658e20639997187f153ec1.jpg,0.5158117176096021,0
444,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/7.234643_7058764_updates.jpg,0.3483966199180269,1
445,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/24.18297873361573614929.jpg,0.6177924565435507,0
448,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/2.Ijaz-Shah-508x360.jpg,0.3726392551213713,1
449,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/4.5c9df8873712c.jpg,1.1102230246251563e-16,1
450,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/7.d0c9560e7942de4467f99b287c7800b8_XL.jpg,0.312664621752224,1
451,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/13.Ijaz-Ahmed-Shah.jpg,0.5790272114863192,0
452,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/21.20390601101568226197.jpg,0.4655400183287706,1
453,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/7.cB54P1DQ_400x400.jpg,0.3289794848056008,1
454,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/4.l_450671_062255_updates.jpg,0.37095455750831774,1
455,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/16.5ddc0d3453441.jpg,0.6421835022259051,0
456,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/10.0avlap1_pak-minister-ijaz-ahmed_625x300_12_September_19.jpg,0.3433053936920697,1
457,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/11.pic_1568902933.jpg,0.7288586996433492,0
458,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/9.Ijaz-Shah-750x369.jpg,0.5684834168182493,0
459,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/22.maxresdefault.jpg,0.4506152683050616,1
460,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/4.5ca42052019f4.jpg,0.02526608509389872,1
461,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/22.Brig_Ijaz_Ahmed_Shah.jpg,0.6838346348912616,0
462,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/2.Ijaz-Ahmed-Shah.jpg,0.3826355771220228,1
463,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/24.Ejaz-Shah-750x369-750x369.jpg,0.2881774115795942,1
464,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/3.ijaz-ahmed-750x369.jpg,0.3412166540544408,1
465,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/17.cB54P1DQ_400x400.jpg,0.3289794848056008,1
466,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/2.ijaz-shah-750x369.jpg,0.5340315795385029,0
467,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/19.cB54P1DQ_400x400.jpg,0.3289794848056008,1
469,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/5.d0c9560e7942de4467f99b287c7800b8_XL.jpg,0.312664621752224,1
470,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/17.1739321-1451080580.jpg,0.6239209456553421,0
471,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/5.5ca42052019f4.jpg,0.02526608509389872,1
472,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/18.1739321-1451080580.jpg,0.6239209456553421,0
473,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/16.pic_1568222122.jpg,0.7260252400493253,0
474,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/12.Ijaz-Ahmed-Shah.jpg,0.6903534998389345,0
475,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/3.Ijaz-Ahmed-Shah.jpg,0.3826355771220228,1
476,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/3.5ca42052019f4.jpg,0.02526608509389872,1
477,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/16.11219243511579487401.jpg,0.6271075323627766,0
478,Ijaz Ahmad shah_img_0.jpg,Ijaz Ahmad shah/8.234643_7058764_updates.jpg,0.3483966199180269,1
920,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/15.768022-hamzashahbazapp-1411812825.jpg,0.4331673458056992,1
921,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/3.hamza-shahbaz-asked-nab-to-summon-his-mother-and-sisters-for-investigations-on-their-money-laundering-accounts-1555267265-5546.jpg,0.3917375881919287,1
922,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/15.Hamza-Shahbaz-Sharif.jpg,0.3682355724402885,1
923,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/1.Hamza20Shahbaz20Sharif201-73-1503675603.jpg,0.3956844310798279,1
924,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/20.5c0f874bc529f-1280x720.jpg,2.220446049250313e-16,1
925,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/3.404778_9267793_hamza1_akhbar.jpg,0.4577332831343371,1
927,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/1.5c0f874bc529f.jpg,0.061711095769422686,1
928,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/16.hamza-shahbaz-statements-landed-her-sisters-and-mother-in-trouble-before-nab-1555232106-2682.jpg,0.3917375881919287,1
930,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/12.c964a8782ccce45711c12aec31c03e7c_XL.jpg,0.4417008473951586,1
931,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/12.1834430-HamzaShahbaz-1540539212.jpg,0.5433642688254905,0
932,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/18.cjp-directs-to-lodge-inquiry-against-hamza-shahbaz-1527944137-9903.jpg,0.3017530685566179,1
933,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/5.2669_97825108.jpg,0.6935891182120872,0
934,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/13.shroud-does-not-have-pocket-hamza-shahbaz-1526644092-3261.jpg,0.3017530685566179,1
936,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/10.DIFeLaQXkAAnIAB.jpg,0.575831204216067,0
937,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/1.Hamza_Shehbaz_fea.jpg,0.43557917762217535,1
938,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/9.Hamza20Shahbaz20Sharif2011-53-1503675611.jpg,0.282007874881534,1
939,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/15.40844975_98868937.jpg,0.6984226680437456,0
940,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/15.ba824ea4bc5c84fc531a9cb6efe56f70.jpg,0.5822596012830772,0
941,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/5.404778_9267793_hamza1_akhbar.jpg,0.4577332831343371,1
942,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/7.1614356-HamzaShahbaz-1516525758.jpg,0.5361235223346746,0
943,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/8.e13accfea4d8eb8080bea3a589b919a0_400x400.jpg,0.4652651396378531,1
944,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/4.HAMZA-SHAHBAZ.jpg,0.6213315932006463,0
945,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/4.b5443cacd170f533f2f8bcdba08e7dd4.jpg,0.5871691229164461,0
946,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/3.hamza-shahbaz-statements-landed-her-sisters-and-mother-in-trouble-before-nab-1555232106-2682.jpg,0.3917375881919287,1
947,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/8.Hamza_Shahbaz_at_a_press_conference.jpg,0.6014162342775382,0
948,Hamza Shahbaz_img_4.jpg,Hamza Shahbaz/12.Hamza-Shahbaz-1.jpg,0.6295688197893412,0
